Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
iM2DKMjyU_R1r8x-3AZGQg,New Cottage,2199 Broadway,"{'latitude': 40.78326357630784, 'longitude': -73.98078454782609}",69,4.0,10024,chinese
_fTRTishY3G5dLPLYGCVAw,Tipsy Shanghai,594 3rd Ave,"{'latitude': 40.74879, 'longitude': -73.9761}",36,4.0,10016,chinese
rGUv1nNmsvy2jOlZtbaOpw,Dimsum Garden,338 Lexington Ave,"{'latitude': 40.74979, 'longitude': -73.97743}",66,4.5,10016,chinese
olRNNJCJ2TJvPRmjBiOcGA,Silky Kitchen,137 E 13th St,"{'latitude': 40.73297, 'longitude': -73.98829}",282,4.5,10003,chinese
1jAB_uaI8-P_wSqOo2S3KQ,Mazu Szechuan,495 3rd Ave,"{'latitude': 40.745234, 'longitude': -73.97812}",111,4.5,10016,chinese
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,360 W 42nd Street,"{'latitude': 40.7582902125633, 'longitude': -73.9925113993899}",541,4.0,10036,chinese
Q85ScF9s6vlS5_i453AFvg,Tangy Noodle,98 8th Ave,"{'latitude': 40.740203, 'longitude': -74.00193}",18,4.5,10011,chinese
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,165 W 23rd St,"{'latitude': 40.7440494396358, 'longitude': -73.995028194335}",755,4.0,10011,chinese
R26zweQ8-xoZS7iHkXQOvw,Shanghai 21,21 Mott St,"{'latitude': 40.71441, 'longitude': -73.99902}",1927,4.0,10013,chinese
SFleMiroXTeWnXfonRic-w,Fast Wok,260 Brook Ave,"{'latitude': 40.808, 'longitude': -73.9187199}",8,4.0,10454,chinese
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,401 6th Ave,"{'latitude': 40.7334863190479, 'longitude': -73.9998929006093}",833,4.0,10014,chinese
lQ8Fzgji9qmgRXkFcvAsVQ,Chong Qing Xiao Mian,796 9th Ave,"{'latitude': 40.76513, 'longitude': -73.98753}",341,4.0,10019,chinese
9-vKFnUby_6-pR6UJxjzMw,Sun Hing Lung Co,58 Henry St,"{'latitude': 40.7127362, 'longitude': -73.9950764600962}",223,4.5,10002,chinese
dDXtga5Kgo5B1twdezcZJA,Auntie Guan's Kitchen ,108 W 14th St,"{'latitude': 40.73748, 'longitude': -73.99752}",380,3.5,10011,chinese
6YehBdKHcLDsvaewhcEjFQ,Hey Yuet,251 W 26th St,"{'latitude': 40.74703, 'longitude': -73.99645}",180,4.5,10001,chinese
WVsPyl-DGRu0O_rQYdIMVQ,The Best Sichuan,47 W 39th St,"{'latitude': 40.75266, 'longitude': -73.98459}",94,4.5,10018,chinese
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,122 1st Ave,"{'latitude': 40.72713, 'longitude': -73.98542}",863,4.0,10009,chinese
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao - Chelsea,461 W 23rd St,"{'latitude': 40.74765439999999, 'longitude': -74.00352480000001}",996,4.5,10011,chinese
UBY796Pa8HAuqC2uRR0WNg,Dim Sum Sam,240 W 40th St,"{'latitude': 40.755247, 'longitude': -73.989578}",53,4.5,10018,chinese
hNFe8WhCibrqT4sFcZmAgw,Kong Sihk Tong 港食堂,65 Bayard St,"{'latitude': 40.715433714742154, 'longitude': -73.9981186386701}",638,4.0,10013,chinese
FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,267  Amsterdam Ave,"{'latitude': 40.7788403, 'longitude': -73.98118199999999}",71,4.5,10023,chinese
pPqEu60FMffpiWqk2MCrVA,Hutaoli Music Restaurant & Bar,42 W 33rd St,"{'latitude': 40.748413, 'longitude': -73.9871229}",174,4.0,10001,chinese
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,647 9th Ave,"{'latitude': 40.7606544, 'longitude': -73.991332}",3781,4.0,10036,chinese
nI1UYDCYUTt23TpGxqnLKg,Buddakan,75 9th Ave,"{'latitude': 40.7422762672197, 'longitude': -74.0048000961542}",4470,4.0,10011,chinese
gDCK63W5_8-tdCCWr92rbw,Shan,191 Smith St,"{'latitude': 40.68524, 'longitude': -73.99133}",54,4.5,11201,chinese
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,110 E 7th St,"{'latitude': 40.72634, 'longitude': -73.98478}",400,4.0,10009,chinese
M-4J09S14mPsH1EJrnR1Og,Yemen chuanchuan 爺们串串 爷们串串,105 W27 St,"{'latitude': 40.745733, 'longitude': -73.99132}",8,4.5,10001,chinese
w3wKbjuNCZnYoPOr-FCk5w,New Moon,547 2nd Ave,"{'latitude': 40.742569, 'longitude': -73.977856}",202,3.5,10016,chinese
53lgp8fFEuK3Yo7yeXc89A,Tim Ho Wan - Hell's Kitchen,610 9th Ave,"{'latitude': 40.75935, 'longitude': -73.99175}",546,4.0,10036,chinese
A-ert0jDRBfku9ogyW_mEg,Spice Symphony,150 E 50th St,"{'latitude': 40.7558937072754, 'longitude': -73.9715347290039}",629,4.5,10022,chinese
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,15 Union Square W,"{'latitude': 40.73589, 'longitude': -73.9917}",139,4.0,10003,chinese
8Oo2AtQEPDfxIOnA8wfXoQ,886,26 Saint Marks Pl,"{'latitude': 40.72877, 'longitude': -73.98873}",637,4.0,10003,chinese
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,229 9th Ave,"{'latitude': 40.747413, 'longitude': -74.001052}",486,3.5,10001,chinese
z5f--L8_vB_WvSaRca7LQQ,Mala House,22 E 21st St,"{'latitude': 40.73945005575927, 'longitude': -73.98913809999999}",47,4.5,10017,chinese
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,13 Mott St,"{'latitude': 40.714167, 'longitude': -73.998803}",1339,4.0,10013,chinese
4DInnPhOyvXFbYpUdO0SMQ,Antidote,66 S 2nd St,"{'latitude': 40.714253413118925, 'longitude': -73.96544806659222}",303,4.5,11249,chinese
HR_a2QSA_KJZIakufAJUmg,Szechuan Gourmet,21 W 39th St,"{'latitude': 40.75226532620614, 'longitude': -73.98361050137848}",55,4.0,10018,chinese
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,"{'latitude': 40.77796, 'longitude': -73.9796901}",278,3.5,10023,chinese
1dFOF1HPaThSCsdiqR7DrA,Land of Plenty,204E 58th St,"{'latitude': 40.76063, 'longitude': -73.96664}",361,3.5,10022,chinese
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,118A Eldridge St,"{'latitude': 40.71839, 'longitude': -73.9917399}",2815,4.0,10002,chinese
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,"{'latitude': 40.76316041296893, 'longitude': -73.97885444091449}",269,4.5,10019,chinese
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,339 Lexington Ave New York Ny,"{'latitude': 40.749688, 'longitude': -73.977171}",33,4.0,10016,chinese
uaFHoq-a5XqxF-bsOK9_Qg,Real Kung Fu Little Steamed Buns Ramen,811 8th Ave,"{'latitude': 40.7616286634162, 'longitude': -73.98688}",1115,4.0,10019,chinese
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,58 E 8th St,"{'latitude': 40.73089, 'longitude': -73.99343}",235,4.0,10003,chinese
HPwH6d3yshPeF0pywgDfSw,Jiang Nan,97 Montgomery St,"{'latitude': 40.71681948978749, 'longitude': -74.03873209999999}",67,4.0,7302,chinese
slMRh4GEu5Mg53kicgmf4g,Four Four South Village,368 W 46th St,"{'latitude': 40.76068, 'longitude': -73.99034}",69,4.5,10036,chinese
i7cKPMXreR4XfTjdpqZ_5A,Emperor Dumpling,818 6th Ave,"{'latitude': 40.74613, 'longitude': -73.99015}",32,4.5,10001,chinese
l44CFBTejwL0ElKmkH7xQQ,Decoy,529 Hudson St,"{'latitude': 40.734207418277244, 'longitude': -74.006519}",455,4.0,10014,chinese
rYw5rQbWRX9buZHZbxqWdA,Congee Village,100 Allen St,"{'latitude': 40.7187, 'longitude': -73.99031}",1741,3.5,10002,chinese
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,1049 2nd Ave,"{'latitude': 40.75831, 'longitude': -73.96636}",274,3.5,10022,chinese
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,191 Grand St,"{'latitude': 40.71442, 'longitude': -73.960441}",560,4.0,11211,chinese
8ig0yf0003DAp4YOGTlbVg,Spicy Village,68 Forsyth St,"{'latitude': 40.71695, 'longitude': -73.99327}",800,4.0,10002,chinese
YvAeVNrMQGim9VTkilwUgA,Chinah,100 Maiden Ln,"{'latitude': 40.706649, 'longitude': -74.007166}",77,4.5,10038,chinese
shwaY4v3fx9tjalvHVIBxQ,Tengri Tagh Uyghur Cuisine,144 W 37th St,"{'latitude': 40.75246221952214, 'longitude': -73.98871967056284}",80,4.5,10018,chinese
GAFqRBlqZpLK2vYbiqzYhA,Peppercorn Station,66 W 39th St,"{'latitude': 40.75266, 'longitude': -73.98512}",71,4.5,10018,chinese
KjN7kiCP4kZbt1dj8w3A3g,Steam - Shanghai Asian Fusion,470 6th Ave,"{'latitude': 40.735570389859696, 'longitude': -73.997784032187}",72,4.5,10011,chinese
kXYTWVIPTnCukSo2jfxZ8A,East River Eatery,408 E 64th St,"{'latitude': 40.762351, 'longitude': -73.959067}",76,4.5,10065,chinese
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,"{'latitude': 40.75322, 'longitude': -73.97399}",156,3.0,10017,chinese
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,224 W 35th St,"{'latitude': 40.75202, 'longitude': -73.99121}",241,4.5,10001,chinese
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,"{'latitude': 40.76275, 'longitude': -73.97725}",343,3.5,10019,chinese
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,1557 Lexington Ave,"{'latitude': 40.7879244458184, 'longitude': -73.948986355818}",56,4.5,10029,chinese
8YWLuLUKj0t_0_Xv06UUtw,Ye's Apothecary,119 Orchard St,"{'latitude': 40.71945, 'longitude': -73.9898}",181,4.5,10002,chinese
ynIx549QFj29o84y1RSGyw,Bao Bao Cafe,61 Lexington Ave,"{'latitude': 40.740829, 'longitude': -73.983474}",509,4.0,10010,chinese
6kCo3xb87Sc3Aa5ZSWzNnw,Kung Fu Kitchen,610 8th Ave,"{'latitude': 40.755631112182144, 'longitude': -73.99066}",495,3.5,10018,chinese
_7GunmWHykEJ5_u2zkX1gg,Dim Sum Sam,28 E 23rd St,"{'latitude': 40.74057320498368, 'longitude': -73.98780579999999}",82,4.0,10010,chinese
C3tP0fNNAoxOAC3O406CXQ,Le Sia,651 9th Ave,"{'latitude': 40.76072, 'longitude': -73.99119}",129,4.5,10036,chinese
gvOe1TLb8hZgx0naC9LYpw,Sei Less,156 W 38th St,"{'latitude': 40.75314, 'longitude': -73.98814}",196,4.0,10018,chinese
GAQmkl1rx8IMb1xOK388pA,Wok & Staple,135 W 50th St,"{'latitude': 40.761038295811474, 'longitude': -73.98189336061478}",6,4.5,10020,chinese
GuzlMBKNoClNx5I1-x-DDg,53 NYC,53 W 53rd St,"{'latitude': 40.76179318437133, 'longitude': -73.9780863}",60,4.0,10019,chinese
DmTz35KvxO20mH-pJxLNpg,Xi'an Famous Foods,96 8th Ave,"{'latitude': 40.740203, 'longitude': -74.001963}",119,4.0,10011,chinese
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,423 9th Ave,"{'latitude': 40.753277148143, 'longitude': -73.996643608314}",94,3.5,10001,chinese
kBZggrnSP1kcUMnsnfkTaQ,Nan Xiang Xiao Long Bao - Flushing,39-16 Prince St,"{'latitude': 40.75924, 'longitude': -73.8326}",4391,4.0,11354,chinese
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",240,4.0,10011,chinese
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,2705 Broadway,"{'latitude': 40.79942, 'longitude': -73.96868}",211,3.0,10025,chinese
0vg2Z-HPwkyVVX613j2ysg,Peng's Noodle Folk,1659 1st Ave,"{'latitude': 40.77726, 'longitude': -73.94932}",536,4.5,10028,chinese
_lx7nuvXU7LhDRL3a9TMAw,DD Soup Dumpling,321 W 42nd St,"{'latitude': 40.757906, 'longitude': -73.990692}",84,4.5,10036,chinese
X4hEgOBOLTYFhlWO-gAFxQ,Tipsy Shanghai,228 Thompson St,"{'latitude': 40.72929, 'longitude': -73.99882}",356,4.0,10012,chinese
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,164 Pearl St,"{'latitude': 40.70591, 'longitude': -74.00747}",270,4.0,10005,chinese
UNyGz06_7RendbswIyNYtA,Shu Han Ju,465 6th Ave,"{'latitude': 40.73558, 'longitude': -73.99843}",198,3.5,10011,chinese
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,84 E 10th St,"{'latitude': 40.730861, 'longitude': -73.989941}",78,4.5,10003,chinese
85wkGMKbHV0RdTGIWpep5A,Zen Pot,242 W 56th St,"{'latitude': 40.765612, 'longitude': -73.982937}",15,4.5,10019,chinese
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,558 Washington Blvd,"{'latitude': 40.7283333339534, 'longitude': -74.0344276659991}",209,3.5,7310,chinese
ZWP7yq9C2bhCcLkMR9BmVw,Mala Project,245 East 53rd St,"{'latitude': 40.75712551924447, 'longitude': -73.96767713374987}",56,4.5,10022,chinese
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,10 Columbus Cir,"{'latitude': 40.76802583631109, 'longitude': -73.9829243}",513,4.0,10019,chinese
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,311 Church St,"{'latitude': 40.719623, 'longitude': -74.003904}",841,4.0,10013,chinese
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,969 Amsterdam Ave,"{'latitude': 40.80133, 'longitude': -73.96466}",184,3.5,10025,chinese
mIbmzqQ473BUF8cngXXs_Q,Joy Love Club,232 8th Ave,"{'latitude': 40.7444, 'longitude': -73.99891}",126,4.5,10011,chinese
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,134 E 27th St,"{'latitude': 40.74183, 'longitude': -73.98271}",283,4.5,10010,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,1268 Amsterdam Ave,"{'latitude': 40.81106, 'longitude': -73.95818}",92,3.5,10027,chinese
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,1 Doyers St,"{'latitude': 40.7142, 'longitude': -73.99787}",1817,4.0,10013,chinese
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",646,4.5,10009,chinese
ebug8VzizRlgdK2fYRi-6A,Chai,353 W 46th St,"{'latitude': 40.7607, 'longitude': -73.98982}",80,4.0,10036,chinese
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,146 E 55th St,"{'latitude': 40.7592514705491, 'longitude': -73.9694294705987}",376,3.5,10022,chinese
GFxJmkqrqiF87e--ka_TlQ,Tipsy Shanghai Noodles,683 9th Ave,"{'latitude': 40.76186838942418, 'longitude': -73.9904968}",10,4.0,10036,chinese
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,"{'latitude': 40.75884, 'longitude': -73.99319}",591,3.5,10036,chinese
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,"{'latitude': 40.7517141867087, 'longitude': -73.9883603449123}",218,4.0,10018,chinese
MdDj13LgIs0WdbIdiyqB7Q,Pinch Chinese,177 Prince St,"{'latitude': 40.72645222833495, 'longitude': -74.0017973317552}",446,4.0,10012,chinese
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,75 Montgomery St,"{'latitude': 40.7167868, 'longitude': -74.0377625661521}",300,3.0,7302,chinese
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,"{'latitude': 40.74839, 'longitude': -73.99062}",1201,4.0,10001,chinese
JJLFsLZbL21fbYRqcIGCLA,Awesum Dimsum,612 8th Ave,"{'latitude': 40.7557, 'longitude': -73.9907}",236,4.5,10018,chinese
wB62GwboLqg1UpGm-Qpz5Q,La Salle Dumpling Room West End,37 West End Ave,"{'latitude': 40.773196, 'longitude': -73.989616}",6,4.0,10023,chinese
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,"{'latitude': 40.77269583, 'longitude': -73.98150783}",555,2.5,10023,chinese
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,"{'latitude': 40.7476119995117, 'longitude': -73.9871597290039}",616,3.0,10001,chinese
BbODF2tZuw4xW_RFwMzwRg,Jiangnan Chinese Cuisine,103 Washington St,"{'latitude': 40.7084231394503, 'longitude': -74.0140241895666}",65,3.5,10006,chinese
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,785 Lexington Ave,"{'latitude': 40.76357, 'longitude': -73.96703}",457,3.5,10065,chinese
nzqNfNXjtB6bxp-UN7xXkA,Bao Bao Cafe,214 W 39th Street Retail 101,"{'latitude': 40.75432, 'longitude': -73.989333}",89,4.5,10018,chinese
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,"{'latitude': 40.7600737531204, 'longitude': -73.9833259411037}",739,4.5,10019,chinese
mDajKjZjRN4tVGEJFOgF9w,Wok 88,1570 3rd Ave,"{'latitude': 40.78042, 'longitude': -73.95322}",334,3.5,10128,chinese
SMImQM_JfZkIZwflTgOAoQ,Yi Ji Shi Mo Noodle Corp,88 Elizabeth St,"{'latitude': 40.71824, 'longitude': -73.99583}",259,4.5,10013,chinese
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,112 1st Ave,"{'latitude': 40.72669, 'longitude': -73.98563}",255,4.0,10009,chinese
r6r-XK_wL02FQdAgaauTxg,Kame,330 8th Ave,"{'latitude': 40.7474881059799, 'longitude': -73.996648862958}",709,4.5,10001,chinese
GdOl_9iH8gLKeo9yABfyoQ,Chef Tan East Village,37 St Marks Pl,"{'latitude': 40.72887, 'longitude': -73.98807}",34,4.0,10003,chinese
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,45-26 46th St,"{'latitude': 40.7425888323281, 'longitude': -73.9189697784327}",193,3.5,11104,chinese
aJKpUrLLNX3dy7NJCriqcQ,ER Hot Pot,11 W 36th St,"{'latitude': 40.75019, 'longitude': -73.98448}",61,4.0,10018,chinese
qrncvjkiKN5Z-JC06ygy6A,Hutong,731 Lexington Ave,"{'latitude': 40.761551, 'longitude': -73.967443}",478,3.5,10022,chinese
2J3--ZI6CcoYLWSYYVdt7Q,Milu,333 Park Ave S,"{'latitude': 40.741084, 'longitude': -73.985324}",187,4.5,10010,chinese
yVI01P3ApyLlkqtOfgki7A,Bei Jing Chinese Foods,860 10th Ave,"{'latitude': 40.768619, 'longitude': -73.98851}",25,3.5,10019,chinese
LTVNsNBh_0FI8MYrPfjRDQ,Jiang Nan,103 Bowery,"{'latitude': 40.7175581, 'longitude': -73.99498}",67,4.0,10002,chinese
NXg-oNpx0GYNiErdHb8L5A,Awesum Dimsum,160 E 23rd St,"{'latitude': 40.7388534, 'longitude': -73.98367370212858}",567,4.5,10010,chinese
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,75 Manhattan West Plaza,"{'latitude': 40.7523775, 'longitude': -73.99826159999999}",48,4.5,10001,chinese
WIj12zDqIbBucW1hXYhrew,King's Kitchen,92 E Broadway,"{'latitude': 40.71399, 'longitude': -73.99367}",305,4.0,10002,chinese
smxIke5NSkMIExa6jLVw-g,Joe's Steam Rice Roll,422 Amsterdam Ave,"{'latitude': 40.78411, 'longitude': -73.977964}",173,4.5,10024,chinese
TU_BU9HLflYI2xlyqVQdRA,TAO Uptown,42 E 58th St,"{'latitude': 40.76266943713004, 'longitude': -73.97144107883544}",2860,3.5,10022,chinese
zdB4nA0Xpyxhi5oIt6wVng,JoJu,555 5th Ave,"{'latitude': 40.7558, 'longitude': -73.97874}",256,4.5,10017,chinese
ipPhk_Tmp2JYInPWJR-ZgQ,Dun Huang,27-23 Jackson Ave,"{'latitude': 40.748034191355224, 'longitude': -73.94037311324054}",37,3.5,11101,chinese
Vzx-7-jSEBz2g8NuGVhHvQ,Philippe By Philippe Chow,33 E 60th St,"{'latitude': 40.76409, 'longitude': -73.97039}",888,3.5,10065,chinese
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,1744 1st Ave,"{'latitude': 40.7795333862305, 'longitude': -73.9470367431641}",163,4.0,10128,chinese
lgS9lE0Y9FhzT68zCj5QCw,Hunan Bistro,96 3rd Ave,"{'latitude': 40.73234, 'longitude': -73.9881}",250,3.5,10003,chinese
62Kedrco374IuZ_OFb0BxA,3 Times,818 Broadway,"{'latitude': 40.73285, 'longitude': -73.99104}",230,4.0,10003,chinese
MxdsqhU-Qq34WAl5qL4wsQ,DD Soup Dumpling,690 9th Ave,"{'latitude': 40.761772, 'longitude': -73.989812}",11,4.5,10036,chinese
UaQF4mv6hVjiegkwUvQeMQ,Dim Sum Chelsea,236 8th Ave,"{'latitude': 40.744624, 'longitude': -73.998649}",158,4.5,10011,chinese
ybQV8joopvU1_gG2RwLRog,Wok City,153 Amsterdam Ave,"{'latitude': 40.7752417820046, 'longitude': -73.983876645396}",104,3.0,10023,chinese
Ej-hrhc8HFWfijN4X5akOg,Dim Sum Palace,33 W 33rd St,"{'latitude': 40.7486498128575, 'longitude': -73.98684828079797}",213,4.0,10001,chinese
i9OqZT0dLMPC1TbMtyaIWQ,The Noodle,370 Malcolm X Blvd,"{'latitude': 40.81002, 'longitude': -73.94352}",269,4.5,10027,chinese
Q99VEcN9r1Qqmvnm5I03tw,WAU,434 Amsterdam Ave,"{'latitude': 40.78448, 'longitude': -73.97776}",153,4.0,10024,chinese
YvMLbSK_tWmaOjYGwOUd5Q,Xi’an Famous Foods,8 Liberty Pl,"{'latitude': 40.70919, 'longitude': -74.00934}",162,4.0,10038,chinese
7wrFd9tnIBMClzDnrWdSNw,Chinatown Kitchen,450 60th St,"{'latitude': 40.7885757502878, 'longitude': -74.0158536518411}",13,4.5,7093,chinese
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,2170 Broadway,"{'latitude': 40.782051, 'longitude': -73.980415}",727,3.5,10024,chinese
vQX7y4Yoknpso033IDATqA,Wenwen,1025 Manhattan Ave,"{'latitude': 40.73398, 'longitude': -73.95504}",138,4.0,11222,chinese
c_YQu6gmnG_v7nXoTQHzHA,Xiao Chuan Dian,8 Henry Ave,"{'latitude': 40.8462581, 'longitude': -73.9995048}",54,4.0,7650,chinese
Lp8vAE5nHSt5zbu-lSGK8A,Hop Lee Restaurant,16 Mott St,"{'latitude': 40.71426, 'longitude': -73.99849}",355,4.0,10013,chinese
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan,85 4th Ave,"{'latitude': 40.731338, 'longitude': -73.990145}",1854,3.5,10003,chinese
9b_FvTUgkkUUMyL0nGhFtg,Three Roosters,792 9th Ave,"{'latitude': 40.764957, 'longitude': -73.987485}",208,4.5,10019,chinese
LDScBEu3splSQlhGBEH2hg,Bao by Kaya,570 Lexington Ave,"{'latitude': 40.7569200941962, 'longitude': -73.9723208919168}",213,4.0,10022,chinese
Q1TpfbuPwKPFrNFyu-u2_g,Han Dynasty,1 Dekalb Ave,"{'latitude': 40.6911319610036, 'longitude': -73.9825977757573}",390,3.5,11201,chinese
Bb0h5Rs8ugSM2CjulRhfBw,Spicy Moon East Village,328 E 6th St,"{'latitude': 40.72674, 'longitude': -73.98722}",614,4.5,10003,chinese
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,484 Amsterdam Ave,"{'latitude': 40.78609, 'longitude': -73.97658}",1299,4.0,10024,chinese
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,261 Canal St,"{'latitude': 40.7190194496717, 'longitude': -74.0008207038045}",463,4.0,10013,chinese
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao - East Village,33 Saint Marks Pl,"{'latitude': 40.72904, 'longitude': -73.9881}",129,4.0,10003,chinese
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,234 W 48th St,"{'latitude': 40.76064, 'longitude': -73.98635}",192,3.5,10036,chinese
HoU-pi4U4EK-AwkTxNCAEg,Lisa's Dumplings,57th St & 8th Ave,"{'latitude': 40.7689469190942, 'longitude': -73.9824067136363}",105,4.0,10019,chinese
wxUTM-FkpCvnoTGJfSXkWg,China King,285 3rd Ave,"{'latitude': 40.738249, 'longitude': -73.98336516258168}",50,3.0,10010,chinese
l1nX-f46dmOEmYPoiuLSaw,Peking Duck House,236 E 53rd St,"{'latitude': 40.756912, 'longitude': -73.968109}",511,3.5,10022,chinese
7uAxbCgcY33A0NeUb2frlQ,Vybes 109,109 Mulberry St,"{'latitude': 40.71755, 'longitude': -73.99859}",13,4.5,10013,chinese
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,165 E Broadway,"{'latitude': 40.7139415501646, 'longitude': -73.9899386554248}",455,3.5,10002,chinese
qVBvZIgDcwSFsENWD1nWKQ,3 Times,38 Water St,"{'latitude': 40.703438, 'longitude': -74.010705}",89,4.0,10004,chinese
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,85 Eldridge St Lower E,"{'latitude': 40.71725, 'longitude': -73.99254}",153,4.5,10002,chinese
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,"{'latitude': 40.72728, 'longitude': -74.00252}",810,4.5,10012,chinese
k0fnJRSV8tzM2bzkvFdlGg,Bonnie's,398 Manhattan Ave,"{'latitude': 40.71783, 'longitude': -73.94651}",113,3.5,11211,chinese
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,193 Columbus Ave,"{'latitude': 40.77519480003534, 'longitude': -73.98020523638911}",282,2.5,10023,chinese
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,353 Grand St,"{'latitude': 40.7167, 'longitude': -73.98945}",215,4.0,10002,chinese
EN9_LsFpY44Hkzcnu0jfIg,Dynasty Dim Sum,381 3rd Ave,"{'latitude': 40.74148, 'longitude': -73.98087}",194,4.0,10016,chinese
hzh4b_Ly9AvIxWMGRjr_fw,P F Chang's,113 University Pl,"{'latitude': 40.73422449698378, 'longitude': -73.99228516504304}",28,4.5,10003,chinese
ItZ8CzZAGXGjB8_9HxDIXg,Grand Sichuan Eastern,172 8th Ave,"{'latitude': 40.74256, 'longitude': -74.00026}",139,3.0,10011,chinese
5TnBfeoBpxPPwIXMGBMasg,New Double Dragon,37 1st Ave,"{'latitude': 40.7242, 'longitude': -73.98801}",111,4.0,10003,chinese
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,216 Grand St,"{'latitude': 40.7190136, 'longitude': -73.9959638}",88,4.5,10013,chinese
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,963 Grand St,"{'latitude': 40.71326, 'longitude': -73.93616}",102,4.5,11211,chinese
HDoJIH-qW9FqJ5WB-bKTqA,MIGHTY Bowl,1109 Lexington Ave,"{'latitude': 40.7738, 'longitude': -73.95945}",145,4.5,10075,chinese
9U5tPyF6QEiVntlyTemxKA,House of Joy,28 Pell St,"{'latitude': 40.71510354400104, 'longitude': -73.998459}",212,4.0,10013,chinese
